id,kode_pohon,nama_lokal,nama_latin,Group,Icon,status_iucn,diameter,tinggi,unit_PS,jenis_lahan,nama_khas_wilayah,Latitude,Longitude,elevasi,jarak_permukiman,status_adopsi,nama_pengadopsi,masa_berlaku,nama_surveyor,waktu_survei,harga_adopsi,serapan_karbon,penyedia_bibit,metode_karbon,Image1,Image2,Image3,Image4,chart_link
22,MT0888,Medang,Litsea angulata,Pohon Muda,icon/young_tree.svg,-,39,22,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6766961,101.4285218,5.126890968,1.81,Belum,-,-,-,8/19/2021 1:53,"50,000.00","2,060.24",-,Krisnawati et al. (2012),media/1629341654223.jpg,media/1629341710537.jpg,media/1629341686240.jpg,media/1629341667650.jpg,adopsipohonriau/22
23,MT0889,Kedondong,Dacryodes angulata,Pohon Muda,icon/young_tree.svg,-,33,17,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6767371,101.428478,55.30106402,1.81,Belum,-,-,-,8/19/2021 2:57,"50,000.00","1,489.32",-,Krisnawati et al. (2012),media/1629341834789.jpg,media/1629341874450.jpg,media/1629341865854.jpg,media/1629341851414.jpg,adopsipohonriau/23
24,MT0890,Parak,Aglaia sp.,Pohon Muda,icon/young_tree.svg,-,33,17,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6768894,101.4285231,75.98689269,1.83,Belum,-,-,-,8/19/2021 4:14,"50,000.00","1,887.85",-,Krisnawati et al. (2012),media/1629342890579.jpg,media/1629342958793.jpg,media/1629342949467.jpg,media/1629342924481.jpg,adopsipohonriau/24
25,MT0891,Singkawang,Shorea singkawang,Pohon Muda,icon/young_tree.svg,-,30,18,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6769099,101.4286023,85.8315866,1.83,Belum,-,-,-,8/19/2021 5:17,"50,000.00","1,073.25",-,Krisnawati et al. (2012),media/1629343048691.jpg,media/1629343103420.jpg,media/1629343093178.jpg,media/1629343074280.jpg,adopsipohonriau/25
26,MT0892,Siluk,Gironniera parvifolia,Pohon Muda,icon/young_tree.svg,-,30,16,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6768576,101.4285231,67.4542736,1.83,Belum,-,-,-,8/19/2021 6:19,"50,000.00","1,110.12",-,Brown (1997),media/1629343209446.jpg,media/1629343247683.jpg,media/1629343237555.jpg,media/1629343218252.jpg,adopsipohonriau/26
27,MT0893,Pisang-pisang,Xylopia Spp,Pohon Dewasa,icon/mature_tree.svg,-,54,24,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6769504,101.4286722,52.14044886,1.84,Belum,-,-,-,8/19/2021 7:26,"200,000.00","4,911.42",-,Brown (1997),media/1629343628910.jpg,media/1629343714454.jpg,media/1629343704347.jpg,media/1629343646106.jpg,adopsipohonriau/27
28,MT0894,Meranti Pirang,Shorea leprosula,Pohon Muda,icon/young_tree.svg,-,39,25,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6768531,101.4285924,70.13697584,1.83,Belum,-,-,-,8/19/2021 8:29,"50,000.00","2,115.77",-,Krisnawati et al. (2012),media/1629343826001.jpg,media/1629343889806.jpg,media/1629343871675.jpg,media/1629343840879.jpg,adopsipohonriau/28
29,MT0895,Barangan,Castanopsis inermis,Pohon Muda,icon/young_tree.svg,-,36,20,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6768234,101.4286751,41.60739227,1.83,Belum,-,-,-,8/19/2021 9:33,"50,000.00","2,246.07",-,Krisnawati et al. (2012),media/1629344015112.jpg,media/1629344068677.jpg,media/1629344036290.jpg,media/1629344023080.jpg,adopsipohonriau/29
30,MT0896,Kelumpang,Sterculia spp,Pohon Muda,icon/young_tree.svg,-,32,17,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6768599,101.4286923,51.63014875,1.83,Belum,-,-,-,8/19/2021 10:47,"50,000.00","1,307.02",-,Brown (1997),media/1629344859054.jpg,media/1629344914531.jpg,media/1629344903742.jpg,media/1629344881160.jpg,adopsipohonriau/30
31,MT0897,Balam Ketawa,-,Pohon Dewasa,icon/mature_tree.svg,-,45,20,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6767298,101.4287027,25.31072345,1.82,Belum,-,-,-,8/19/2021 11:50,"200,000.00","3,096.56",-,Brown (1997),media/1629345048165.jpg,media/1629345087529.jpg,media/1629345066892.jpg,media/1629345056841.jpg,adopsipohonriau/31
32,MT0898,Meranti,Shorea sp.,Pohon Muda,icon/young_tree.svg,-,35,19,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6767161,101.4286352,38.28487738,1.81,Belum,-,-,-,8/19/2021 12:53,"50,000.00","1,648.02",-,Krisnawati et al. (2012),media/1629345228345.jpg,media/1629345252800.jpg,media/1629345239575.jpg,media/1629345266165.jpg,adopsipohonriau/32
33,MT0899,Balam Putih,Madhuca ovata ,Pohon Muda,icon/young_tree.svg,-,30,17,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6767206,101.4286664,31.09705198,1.82,Belum,-,-,-,8/19/2021 1:56,"50,000.00","1,147.67",-,Krisnawati et al. (2012),media/1629345464339.jpg,media/1629345454389.jpg,media/1629345444935.jpg,media/1629345472559.jpg,adopsipohonriau/33
34,MT0900,Meranti,Shorea sp.,Pohon Muda,icon/young_tree.svg,-,31,19,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6766429,101.4286153,58.03754058,1.81,Belum,-,-,-,8/19/2021 2:59,"50,000.00","1,300.41",-,Krisnawati et al. (2012),media/1629345568468.jpg,media/1629345602669.jpg,media/1629345594542.jpg,media/1629345577624.jpg,adopsipohonriau/34
35,MT0901,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,-,41,20,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6767503,101.4286256,69.8961268,1.82,Belum,-,-,-,8/19/2021 4:24,"200,000.00","2,359.60",-,Krisnawati et al. (2012),media/1629347104538.jpg,media/1629347132004.jpg,media/1629347122993.jpg,media/1629347112887.jpg,adopsipohonriau/35
36,MT0902,Tempinis,Sloetia elongata,Pohon Muda,icon/young_tree.svg,-,35,15,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6765974,101.4284002,70.71377866,1.79,Belum,-,-,-,8/19/2021 5:27,"50,000.00","2,006.91",-,Krisnawati et al. (2012),media/1629347247758.jpg,media/1629347275592.jpg,media/1629347265908.jpg,media/1629347255318.jpg,adopsipohonriau/36
37,MT0903,Terap,Artocarpus elasticus,Pohon Muda,icon/young_tree.svg,-,35,17,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6765771,101.4284963,63.31742848,1.79,Belum,-,-,-,8/19/2021 6:29,"50,000.00","1,185.03",-,Krisnawati et al. (2012),media/1629347358565.jpg,media/1629347386826.jpg,media/1629347377312.jpg,media/1629347366765.jpg,adopsipohonriau/37
38,MT0904,Medang,Litsea angulata,Pohon Dewasa,icon/mature_tree.svg,-,45,24,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6765805,101.4285552,47.60645222,1.8,Belum,-,-,-,8/19/2021 7:30,"200,000.00","2,965.60",-,Krisnawati et al. (2012),media/1629347451488.jpg,media/1629347486734.jpg,media/1629347471877.jpg,media/1629347459547.jpg,adopsipohonriau/38
39,MT0905,Tempunik,Artocarpus rigidus,Pohon Muda,icon/young_tree.svg,-,30,16,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6765626,101.4286031,40.36287711,1.8,Belum,-,-,-,8/19/2021 8:32,"50,000.00",923.24,-,Krisnawati et al. (2012),media/1629347594623.jpg,media/1629347648505.jpg,media/1629347633781.jpg,media/1629347603072.jpg,adopsipohonriau/39
40,MT0906,Tempunik,Artocarpus rigidus,Pohon Muda,icon/young_tree.svg,-,33,17,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6765416,101.4284348,37.19923572,1.79,Belum,-,-,-,8/19/2021 9:35,"50,000.00","1,179.80",-,Krisnawati et al. (2012),media/1629347779556.jpg,media/1629347766692.jpg,media/1629347757795.jpg,media/1629347789677.jpg,adopsipohonriau/40
41,MT0907,Parak,Aglaia sp.,Pohon Muda,icon/young_tree.svg,-,31,16,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6764953,101.4286751,45.52311455,1.79,Belum,-,-,-,8/19/2021 10:38,"50,000.00","1,574.96",-,Krisnawati et al. (2012),media/1629347920954.jpg,media/1629347940404.jpg,media/1629347928921.jpg,media/1629347909787.jpg,adopsipohonriau/41
42,MT0908,Tempinis,Sloetia elongata,Pohon Muda,icon/young_tree.svg,-,38,15,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6763316,101.428366,69.83673657,1.76,Belum,-,-,-,8/19/2021 1:50,"50,000.00","2,356.38",-,Krisnawati et al. (2012),media/1629355863616.jpg,media/1629355897472.jpg,media/1629355889545.jpg,media/1629355879817.jpg,adopsipohonriau/42
43,MT0909,Tempunik,Artocarpus rigidus,Pohon Muda,icon/young_tree.svg,-,30,17,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6764208,101.4283643,55.70808921,1.77,Belum,-,-,-,8/19/2021 2:52,"50,000.00",979.51,-,Krisnawati et al. (2012),media/1629355989299.jpg,media/1629356018031.jpg,media/1629356006461.jpg,media/1629355997149.jpg,adopsipohonriau/43
44,MT0910,Sindur,Sindora sp,Pohon Muda,icon/young_tree.svg,-,35,19,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6764969,101.4283743,46.04786413,1.78,Belum,-,-,-,8/19/2021 3:56,"50,000.00","1,639.62",-,Brown (1997),media/1629356209116.jpg,media/1629356245255.jpg,media/1629356234310.jpg,media/1629356267586.jpg,adopsipohonriau/44
45,MT0911,Parak,Aglaia sp.,Pohon Muda,icon/young_tree.svg,-,33,19,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6765044,101.4283305,33.24733041,1.78,Belum,-,-,-,8/19/2021 4:58,"50,000.00","2,104.32",-,Krisnawati et al. (2012),media/1629356344223.jpg,media/1629356376645.jpg,media/1629356365204.jpg,media/1629356355246.jpg,adopsipohonriau/45
46,MT0912,Tempunik,Artocarpus rigidus,Pohon Muda,icon/young_tree.svg,-,33,18,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6764325,101.4284201,59.1657363,1.78,Belum,-,-,-,8/19/2021 6:01,"50,000.00","1,247.49",-,Krisnawati et al. (2012),media/1629356490873.jpg,media/1629356525930.jpg,media/1629356510211.jpg,media/1629356499637.jpg,adopsipohonriau/46
47,MT0913,Siluk,Gironniera parvifolia,Pohon Muda,icon/young_tree.svg,-,34,18,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6763648,101.4286504,27.4891574,1.78,Belum,-,-,-,8/19/2021 7:03,"50,000.00","1,523.68",-,Brown (1997),media/1629356721313.jpg,media/1629356777911.jpg,media/1629356762505.jpg,media/1629356747621.jpg,adopsipohonriau/47
48,MT0914,Tempinis,Sloetia elongata,Pohon Dewasa,icon/mature_tree.svg,-,46,18,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6763982,101.4285604,30.87130411,1.78,Belum,-,-,-,8/19/2021 8:07,"200,000.00","4,087.82",-,Krisnawati et al. (2012),media/1629356856632.jpg,media/1629356893632.jpg,media/1629356881510.jpg,media/1629356869536.jpg,adopsipohonriau/48
49,MT0915,Rambutan Hutan,Pometia,Pohon Muda,icon/young_tree.svg,Least Concern,31,20,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6764135,101.4285262,63.63887607,1.78,Belum,-,-,-,8/19/2021 9:09,"50,000.00","1,738.09",-,Krisnawati et al. (2012),media/1629356991302.jpg,media/1629357031120.jpg,media/1629357021232.jpg,media/1629357004610.jpg,adopsipohonriau/49
50,MT0916,Barangan,Castanopsis inermis,Pohon Dewasa,icon/mature_tree.svg,-,44,18,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6764085,101.4284599,64.87779565,1.78,Belum,-,-,-,8/19/2021 10:13,"200,000.00","2,998.34",-,Krisnawati et al. (2012),media/1629357194113.jpg,media/1629357231633.jpg,media/1629357218844.jpg,media/1629357207424.jpg,adopsipohonriau/50
51,MT0917,Merimbungan,Callerya atropurpurea,Pohon Muda,icon/young_tree.svg,-,33,20,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6763467,101.4284361,34.78344518,1.77,Belum,-,-,-,8/19/2021 11:17,"50,000.00","1,682.67",-,Krisnawati et al. (2012),media/1629357466030.jpg,media/1629357486385.jpg,media/1629357475517.jpg,media/1629357454154.jpg,adopsipohonriau/51
52,MT0918,Tempunik,Artocarpus rigidus,Pohon Muda,icon/young_tree.svg,-,31,18,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6763227,101.4284924,66.8326515,1.77,Belum,-,-,-,8/19/2021 12:18,"50,000.00","1,104.17",-,Krisnawati et al. (2012),media/1629357581454.jpg,media/1629357607651.jpg,media/1629357597269.jpg,media/1629357565724.jpg,adopsipohonriau/52
53,MT0919,Parak,Aglaia sp.,Pohon Muda,icon/young_tree.svg,-,34,19,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6763034,101.4285653,60.11137543,1.77,Belum,-,-,-,8/19/2021 1:20,"50,000.00","2,230.59",-,Krisnawati et al. (2012),media/1629357704702.jpg,media/1629357694692.jpg,media/1629357686162.jpg,media/1629357714320.jpg,adopsipohonriau/53
54,MT0920,Terap,Artocarpus elasticus,Pohon Muda,icon/young_tree.svg,-,39,15,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6761514,101.4285053,62.97908758,1.75,Belum,-,-,-,8/19/2021 2:35,"50,000.00","1,295.43",-,Krisnawati et al. (2012),media/1629358565924.jpg,media/1629358553512.jpg,media/1629358535495.jpg,media/1629358585762.jpg,adopsipohonriau/54
55,MT0921,Tempunik,Artocarpus rigidus,Pohon Muda,icon/young_tree.svg,-,39,18,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6762706,101.4286297,16.56873211,1.77,Belum,-,-,-,8/19/2021 3:37,"50,000.00","1,728.44",-,Krisnawati et al. (2012),media/1629358724891.jpg,media/1629358714703.jpg,media/1629358700802.jpg,media/1629358737140.jpg,adopsipohonriau/55
56,MT0922,Tempunik,Artocarpus rigidus,Pohon Dewasa,icon/mature_tree.svg,-,57,27,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6763128,101.428571,29.84462625,1.77,Belum,-,-,-,8/19/2021 4:39,"200,000.00","5,385.55",-,Krisnawati et al. (2012),media/1629358832305.jpg,media/1629358820057.jpg,media/1629358810473.jpg,media/1629358841166.jpg,adopsipohonriau/56
57,MT0923,Kelumpang,Sterculia spp,Pohon Dewasa,icon/mature_tree.svg,-,46,23,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.676373,101.4287285,55.86583459,1.78,Belum,-,-,-,8/19/2021 5:41,"200,000.00","3,273.62",-,Brown (1997),media/1629358947685.jpg,media/1629358936727.jpg,media/1629358928088.jpg,media/1629358958361.jpg,adopsipohonriau/57
58,MT0924,Kandis,Garcinia sp.,Pohon Dewasa,icon/mature_tree.svg,-,41,22,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6764028,101.4288594,22.23618783,1.79,Belum,-,-,-,8/19/2021 6:43,"200,000.00","3,784.23",-,Krisnawati et al. (2012),media/1629359056669.jpg,media/1629359041051.jpg,media/1629359032060.jpg,media/1629359066618.jpg,adopsipohonriau/58
59,MT0925,Kelat,Eugenia sp.,Pohon Muda,icon/young_tree.svg,-,37,23,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6763585,101.4287396,72.16488563,1.78,Belum,-,-,-,8/19/2021 7:45,"50,000.00","2,716.12",-,Krisnawati et al. (2012),media/1629359160303.jpg,media/1629359147437.jpg,media/1629359138314.jpg,media/1629359169938.jpg,adopsipohonriau/59
60,MT0926,Parak,Aglaia sp.,Pohon Muda,icon/young_tree.svg,-,38,22,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6766044,101.4287847,51.61788626,1.81,Belum,-,-,-,8/19/2021 8:47,"50,000.00","3,197.80",-,Krisnawati et al. (2012),media/1629359291078.jpg,media/1629359275208.jpg,media/1629359267834.jpg,media/1629359310894.jpg,adopsipohonriau/60
61,MT0927,Jelutung,Dyera costulata,Pohon Muda,icon/young_tree.svg,Least Concern,35,26,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6764777,101.4287826,45.41140954,1.79,Belum,-,-,-,8/19/2021 9:50,"50,000.00","1,616.97",-,Krisnawati et al. (2012),media/1629359472513.jpg,media/1629359459832.jpg,media/1629359450295.jpg,media/1629359489717.jpg,adopsipohonriau/61
62,MT0928,Singkawang,Shorea singkawang,Pohon Muda,icon/young_tree.svg,-,31,18,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6766108,101.4287839,45.56121707,1.81,Belum,-,-,-,8/19/2021 10:53,"50,000.00","1,144.19",-,Krisnawati et al. (2012),media/1629359663018.jpg,media/1629359652928.jpg,media/1629359643256.jpg,media/1629359671749.jpg,adopsipohonriau/62
63,MT0929,Simpur,Dillenia grandifolia,Pohon Muda,icon/young_tree.svg,-,39,20,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6765552,101.4290002,30.80342202,1.81,Belum,-,-,-,8/19/2021 11:55,"50,000.00","2,551.06",-,Krisnawati et al. (2012),media/1629359769788.jpg,media/1629359814676.jpg,media/1629359792242.jpg,media/1629359782663.jpg,adopsipohonriau/63
64,MT0931,Kelat,Eugenia sp.,Pohon Dewasa,icon/mature_tree.svg,-,65,20,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6766136,101.4287883,0.9662137,1.81,Belum,-,-,-,8/19/2021 12:58,"200,000.00","7,118.44",-,Krisnawati et al. (2012),media/1629359912986.jpg,media/1629359977857.jpg,media/1629359958215.jpg,media/1629359929523.jpg,adopsipohonriau/64
65,MT0930,Kelat,Eugenia sp.,Pohon Muda,icon/young_tree.svg,-,36,18,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6766585,101.4287114,49.66224375,1.81,Belum,-,-,-,8/19/2021 2:00,"50,000.00","2,026.85",-,Krisnawati et al. (2012),media/1629360070983.jpg,media/1629360060761.jpg,media/1629360049876.jpg,media/1629360080793.jpg,adopsipohonriau/65
66,MT0932,Petatal,Ochanostachys amentacea,Pohon Dewasa,icon/mature_tree.svg,-,49,21,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6766219,101.4288925,59.56504832,1.81,Belum,-,-,-,8/19/2021 3:02,"200,000.00","5,064.67",-,Krisnawati et al. (2012),media/1629360181071.jpg,media/1629360236322.jpg,media/1629360218108.jpg,media/1629360192108.jpg,adopsipohonriau/66
67,MT0933,Belayang,Aglaia spectabilis ,Pohon Muda,icon/young_tree.svg,-,39,14,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6728111,101.4293898,73.31008351,1.44,Belum,-,-,-,8/23/2021 10:34,"50,000.00","2,155.98",-,Brown (1997),media/1629686091985.jpg,media/1629686136468.jpg,media/1629686122910.jpg,media/1629686108355.jpg,adopsipohonriau/67
68,MT0934,Tempinis,Sloetia elongata,Pohon Muda,icon/young_tree.svg,-,34,15,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.672845,101.4293312,44.17787637,1.44,Belum,-,-,-,8/23/2021 11:37,"50,000.00","1,896.50",-,Krisnawati et al. (2012),media/1629686233598.jpg,media/1629686267428.jpg,media/1629686258169.jpg,media/1629686248312.jpg,adopsipohonriau/68
69,MT0935,Pulai,Alstonia scholaris,Pohon Dewasa,icon/mature_tree.svg,-,41,15,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6729339,101.42932,58.93014095,1.45,Belum,-,-,-,8/23/2021 12:40,"200,000.00","1,191.69",-,Krisnawati et al. (2012),media/1629686480616.jpg,media/1629686465783.jpg,media/1629686454147.jpg,media/1629686490868.jpg,adopsipohonriau/69
70,MT0936,Mahoni,Swietenia macrophylla,Pohon Muda,icon/young_tree.svg,-,39,18,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6728366,101.4292317,74.24245639,1.44,Belum,-,-,-,8/23/2021 1:43,"50,000.00","1,721.51",-,Krisnawati et al. (2012),media/1629686642133.jpg,media/1629686628114.jpg,media/1629686617613.jpg,media/1629686651144.jpg,adopsipohonriau/70
71,MT0937,Kelat,Eugenia sp.,Pohon Muda,icon/young_tree.svg,-,32,18,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6729211,101.4292732,71.07496116,1.45,Belum,-,-,-,8/23/2021 2:45,"50,000.00","1,610.54",-,Krisnawati et al. (2012),media/1629686842012.jpg,media/1629686806367.jpg,media/1629686795365.jpg,media/1629686779206.jpg,adopsipohonriau/71
72,MT0938,Rambutan Hutan,Pometia,Pohon Dewasa,icon/mature_tree.svg,Least Concern,45,16,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6728007,101.4292649,63.03302962,1.43,Belum,-,-,-,8/23/2021 3:48,"200,000.00","2,893.48",-,Krisnawati et al. (2012),media/1629686995598.jpg,media/1629686977573.jpg,media/1629686963721.jpg,media/1629686931562.jpg,adopsipohonriau/72
73,MT0939,Rukam Hutan,Flacourtia rukam,Pohon Muda,icon/young_tree.svg,-,32,16,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6727957,101.4292533,49.72887849,1.43,Belum,-,-,-,8/23/2021 4:51,"50,000.00","1,681.31",-,Krisnawati et al. (2012),media/1629687119259.jpg,media/1629687188441.jpg,media/1629687147946.jpg,media/1629687106216.jpg,adopsipohonriau/73
74,MT0940,Gaharu,Aquilaria malaccensis,Pohon Muda,icon/young_tree.svg,-,37,14,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.672843,101.4290715,37.62653075,1.43,Belum,-,-,-,8/23/2021 5:54,"50,000.00",768.37,-,Krisnawati et al. (2012),media/1629687321026.jpg,media/1629687347021.jpg,media/1629687337687.jpg,media/1629687309316.jpg,adopsipohonriau/74
75,MT0941,Gaharu,Aquilaria malaccensis,Pohon Muda,icon/young_tree.svg,-,31,12,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.672861,101.4291342,56.07859239,1.43,Belum,-,-,-,8/23/2021 6:56,"50,000.00",467.99,-,Krisnawati et al. (2012),media/1629687505332.jpg,media/1629687492588.jpg,media/1629687479184.jpg,media/1629687419253.jpg,adopsipohonriau/75
76,MT0942,Gaharu,Aquilaria malaccensis,Pohon Muda,icon/young_tree.svg,-,31,14,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6728936,101.4290939,48.27338764,1.43,Belum,-,-,-,8/23/2021 7:59,"50,000.00",543.97,-,Krisnawati et al. (2012),media/1629687619743.jpg,media/1629687692994.jpg,media/1629687681099.jpg,media/1629687563643.jpg,adopsipohonriau/76
77,MT0943,Kelat,Eugenia sp.,Pohon Dewasa,icon/mature_tree.svg,-,54,18,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6729214,101.4291208,23.41433096,1.44,Belum,-,-,-,8/23/2021 9:14,"200,000.00","4,472.51",-,Krisnawati et al. (2012),media/1629688539528.jpg,media/1629688521307.jpg,media/1629688511619.jpg,media/1629688445583.jpg,adopsipohonriau/77
78,MT0944,Medang,Litsea angulata,Pohon Muda,icon/young_tree.svg,-,37,16,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6730032,101.4292082,65.14358143,1.45,Belum,-,-,-,8/23/2021 10:17,"50,000.00","1,362.40",-,Krisnawati et al. (2012),media/1629688696049.jpg,media/1629688724745.jpg,media/1629688713328.jpg,media/1629688674470.jpg,adopsipohonriau/78
79,MT0945,Gerunggang,Cratoxylon arborescans,Pohon Muda,icon/young_tree.svg,-,30,17,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6730488,101.4292586,39.1929105,1.46,Belum,-,-,-,8/23/2021 11:19,"50,000.00","1,110.12",-,Brown (1997),media/1629688845446.jpg,media/1629688883177.jpg,media/1629688870578.jpg,media/1629688763099.jpg,adopsipohonriau/79
80,MT0946,Pisang-pisang,Xylopia Spp,Pohon Muda,icon/young_tree.svg,-,36,15,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6730424,101.4293376,21.97596735,1.46,Belum,-,-,-,8/23/2021 12:22,"50,000.00","1,760.75",-,Brown (1997),media/1629689013755.jpg,media/1629689038566.jpg,media/1629689028305.jpg,media/1629688952728.jpg,adopsipohonriau/80
81,MT0947,Pagar-pagar,Ixonanthes icosandra,Pohon Muda,icon/young_tree.svg,-,36,16,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6730101,101.4293122,32.1308339,1.46,Belum,-,-,-,8/23/2021 1:24,"50,000.00","1,703.01",-,Krisnawati et al. (2012),media/1629689149285.jpg,media/1629689174439.jpg,media/1629689163772.jpg,media/1629689094265.jpg,adopsipohonriau/81
82,MT0948,Pasir-pasir,-,Pohon Muda,icon/young_tree.svg,-,33,18,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6729951,101.4294418,76.32997743,1.46,Belum,-,-,-,8/23/2021 2:27,"50,000.00","1,412.84",-,Brown (1997),media/1629689279372.jpg,media/1629689314349.jpg,media/1629689299799.jpg,media/1629689260714.jpg,adopsipohonriau/82
83,MT0949,Tempunik,Artocarpus rigidus,Pohon Dewasa,icon/mature_tree.svg,-,56,17,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.673092,101.4293983,60.74356584,1.47,Belum,-,-,-,8/23/2021 3:32,"200,000.00","3,312.32",-,Krisnawati et al. (2012),media/1629689586471.jpg,media/1629689609990.jpg,media/1629689599717.jpg,media/1629689569244.jpg,adopsipohonriau/83
84,MT0950,Jelutung,Dyera costulata,Pohon Dewasa,icon/mature_tree.svg,Least Concern,97,20,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6728456,101.4295997,55.49582558,1.45,Belum,-,-,-,8/23/2021 5:19,"200,000.00","9,154.86",-,Krisnawati et al. (2012),media/1629692436367.jpg,media/1629692423663.jpg,media/1629692409326.jpg,media/1629692390263.jpg,adopsipohonriau/84
85,MT0951,Medang,Litsea angulata,Pohon Dewasa,icon/mature_tree.svg,-,49,15,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6728009,101.4297997,70.22526384,1.46,Belum,-,-,-,8/23/2021 6:21,"200,000.00","2,213.52",-,Krisnawati et al. (2012),media/1629692521003.jpg,media/1629692560798.jpg,media/1629692529872.jpg,media/1629692509066.jpg,adopsipohonriau/85
86,MT0952,Putat,Barringtonia pendula,Pohon Dewasa,icon/mature_tree.svg,-,48,16,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6727663,101.4297791,76.78088039,1.46,Belum,-,-,-,8/23/2021 7:23,"200,000.00","2,518.55",-,Krisnawati et al. (2012),media/1629692653232.jpg,media/1629692674459.jpg,media/1629692663568.jpg,media/1629692642484.jpg,adopsipohonriau/86
87,MT0953,Pagar-pagar,Ixonanthes icosandra,Pohon Dewasa,icon/mature_tree.svg,-,43,17,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6728263,101.4299168,66.28918902,1.47,Belum,-,-,-,8/23/2021 8:27,"200,000.00","2,555.89",-,Krisnawati et al. (2012),media/1629692897868.jpg,media/1629692877743.jpg,media/1629692867177.jpg,media/1629692837148.jpg,adopsipohonriau/87
88,MT0954,Pulai,Ixonanthes icosandra,Pohon Dewasa,icon/mature_tree.svg,-,69,15,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6728808,101.4299561,101.8783751,1.48,Belum,-,-,-,8/23/2021 9:29,"200,000.00","5,693.67",-,Krisnawati et al. (2012),media/1629692978740.jpg,media/1629693003464.jpg,media/1629692990309.jpg,media/1629692967535.jpg,adopsipohonriau/88
